id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7317026782,nashville,11999,2016.0,nissan,versa 1.6 sv automatic,,,gas,55644.0,clean,automatic,3N1CN7AP1GL907827,fwd,,sedan,black,tn
7316586324,anchorage / mat-su,4400,1999.0,ford,e350 cargo van,excellent,8 cylinders,diesel,200000.0,clean,automatic,,rwd,full-size,van,white,ak
7311474240,bend,17300,2019.0,honda,"civic sport, loaded, reli",,4 cylinders,gas,3611.0,rebuilt,automatic,19XFC2F80KE045606,fwd,,sedan,,or
7316777571,portland,231,2017.0,ford,fusion se,,4 cylinders,gas,43279.0,clean,automatic,3FA6P0T91HR326214,4wd,,sedan,,or
7315443120,modesto,39995,2015.0,cadillac,escalade,like new,8 cylinders,gas,85805.0,clean,automatic,1GYS3PKJ4FR577899,rwd,full-size,SUV,black,ca
7316572673,los angeles,5500,2005.0,chevrolet,astro cargo van,excellent,,gas,130000.0,clean,automatic,,fwd,compact,van,white,ca
7314061063,boston,24500,2018.0,honda,cr-v,excellent,,gas,24790.0,clean,automatic,7FARW2H55JE016364,4wd,,SUV,,ma
7306743044,fredericksburg,7595,2011.0,nissan,pathfinder s,,6 cylinders,gas,157000.0,clean,automatic,5N1AR1NB7BC628273,4wd,,SUV,grey,va
7314199599,orange county,33900,2018.0,toyota,tacoma,excellent,4 cylinders,gas,38841.0,clean,automatic,5TFAX5GNXJX130262,rwd,full-size,truck,grey,ca
7313100761,dubuque,1900,2005.0,pontiac,grand prix,fair,6 cylinders,gas,178000.0,clean,automatic,,fwd,,sedan,,ia
7311733204,provo / orem,11950,2015.0,ford,edge sel turbo,,4 cylinders,gas,72342.0,rebuilt,automatic,,4wd,,SUV,silver,ut
7316935246,cincinnati,4800,2009.0,hyundai,sonata limited v-6,good,6 cylinders,gas,181000.0,clean,automatic,,4wd,mid-size,sedan,grey,oh
7314684197,kokomo,36990,2019.0,chevrolet,silverado 1500 ld,good,8 cylinders,gas,14508.0,clean,other,2GCVKMEC7K1210600,4wd,,pickup,red,in
7303074781,saginaw-midland-baycity,10900,1964.0,ford,thunderbird coupe,good,8 cylinders,gas,78000.0,clean,automatic,,rwd,full-size,coupe,white,mi
7307139733,ann arbor,24850,2020.0,acura,ilx,,,gas,12417.0,clean,automatic,19UDE2F79LA005698,fwd,,,white,mi
7313890386,decatur,29990,2012.0,toyota,tacoma double cab pickup,good,6 cylinders,gas,43182.0,clean,other,3TMLU4EN4CM085701,4wd,,pickup,white,il
7305910335,wausau,11100,2015.0,nissan,altima sv,excellent,4 cylinders,gas,85000.0,clean,automatic,,fwd,,,silver,wi
7304502683,kennewick-pasco-richland,38990,2017.0,nissan,titan platinum,,,other,54805.0,clean,automatic,1N6AA1E56HN511834,4wd,,pickup,yellow,wa
7314517421,palm springs,5900,1998.0,ford,ranger xlt,excellent,,gas,161000.0,clean,automatic,1FTYR14X1WPA84142,,,truck,,ca
7313785254,oklahoma city,16590,2018.0,toyota,yaris ia sedan 4d,good,,gas,22248.0,clean,other,3MYDLBYV8JY321572,fwd,,sedan,black,ok
7303615125,springfield,14977,2016.0,nissan,rogue,excellent,4 cylinders,gas,42257.0,clean,automatic,5N1AT2MV1GC847093,4wd,mid-size,SUV,silver,mo
7310475625,colorado springs,37599,2017.0,ram,pickup 1500,,8 cylinders,gas,51135.0,clean,automatic,,4wd,full-size,pickup,custom,co
7307300855,redding,28995,2012.0,jeep,wrangler unlimited,excellent,,gas,78135.0,clean,automatic,1C4HJWEG3CL225413,4wd,,,silver,ca
7315930479,detroit metro,990,2021.0,cadillac,xt5 premium luxury,excellent,6 cylinders,gas,0.0,,automatic,1GYKNDRS0MZ133715,4wd,,SUV,,mi
7316859638,orange county,19990,2016.0,ford,transit connect passenger,good,,gas,39044.0,clean,automatic,NM0GS9F72G1256644,fwd,,van,blue,ca
7311023217,milwaukee,21497,2013.0,ford,f-150,,,gas,93010.0,clean,automatic,1FTFW1EF6DFD28084,4wd,,truck,black,wi
7303639921,little rock,24900,2016.0,ford,econoline,excellent,8 cylinders,gas,122238.0,clean,automatic,1FDWE3FL1GDC16856,rwd,full-size,truck,white,ar
7313802130,tulsa,0,2018.0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,56590.0,clean,automatic,1GC1KVEY1JF173146,4wd,full-size,truck,white,ok
7313748966,beaumont / port arthur,22990,2018.0,honda,civic si sedan 4d,good,,diesel,47829.0,clean,other,2HGFC1E55JH706021,fwd,,sedan,,tx
7315546164,lewiston / clarkston,27500,2011.0,toyota,4runner sr5,,,gas,92000.0,clean,automatic,,4wd,,SUV,white,id
7314559334,lewiston / clarkston,14998,2015.0,dodge,journey limited,excellent,6 cylinders,gas,90273.0,clean,automatic,3C4PDCDG9FT588536,fwd,mid-size,SUV,blue,id
7314842145,yakima,29999,2012.0,jeep,wrangler unlimited,,6 cylinders,gas,52144.0,clean,manual,1C4BJWFGXCL130724,4wd,,SUV,black,wa
7312809665,champaign urbana,3590,2001.0,pontiac,bonneville,good,,gas,137819.0,clean,automatic,,,mid-size,sedan,,il
7310933702,san antonio,39995,2015.0,toyota,tundra,,,other,83423.0,clean,automatic,5TFAW5F14FX424796,4wd,,pickup,silver,tx
7302731150,northern WI,21995,2014.0,ford,f250 super duty,excellent,8 cylinders,gas,167352.0,clean,automatic,1FT7W2B67EEB06773,4wd,,,,wi
7316194834,san antonio,16950,2013.0,mercedes-benz,benz c-300 4matic,excellent,6 cylinders,gas,63625.0,clean,automatic,WDDGF8AB8DR284514,4wd,mid-size,sedan,white,tx
7313860173,nashville,16988,2015.0,nissan,titan,excellent,8 cylinders,gas,163390.0,clean,automatic,1N6AA0EK2FN500472,rwd,full-size,truck,silver,tn
7304197164,glens falls,27590,2018.0,bmw,3 series 330i xdrive sedan,good,,other,20845.0,clean,other,WBA8D9G52JNU68732,,,sedan,blue,ny
7307390958,klamath falls,30000,2018.0,ram,1500,,,gas,17080.0,clean,automatic,,,,,blue,or
7308217706,norfolk / hampton roads,5450,2008.0,toyota,camry,,,gas,128042.0,clean,automatic,4T4BE46K38R018699,fwd,,sedan,black,va
7315285785,cedar rapids,21900,2009.0,chevrolet,express cargo van,good,8 cylinders,gas,100851.0,clean,other,1GBFG154891128389,rwd,full-size,van,black,ia
7312818709,boise,34950,2018.0,chevrolet,silverado 1500 custom,,8 cylinders,gas,27824.0,clean,automatic,1GCVKPEC9JZ311127,4wd,,truck,,id
7314724159,philadelphia,0,2011.0,ford,explorer,,,gas,141520.0,clean,automatic,1FMHK8F87BGA29364,4wd,,SUV,blue,pa
7312505783,north mississippi,16900,2014.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,220100.0,clean,automatic,,4wd,full-size,truck,blue,ms
7314796834,new york city,7200,2007.0,toyota,camry,good,4 cylinders,gas,56000.0,clean,automatic,,fwd,full-size,sedan,grey,ny
7305062438,sarasota-bradenton,15900,2017.0,nissan,rogue,excellent,4 cylinders,gas,63372.0,clean,automatic,KNMAT2MT6HP587335,fwd,,SUV,silver,fl
7307151025,missoula,25980,2013.0,jeep,wrangler,,6 cylinders,gas,64783.0,clean,manual,1C4AJWAG7DL527196,4wd,,SUV,green,mt
7316391294,tampa bay area,3900,2011.0,nissan,versa,excellent,,gas,160000.0,clean,automatic,,,,,,fl
7315820217,treasure coast,8499,2007.0,ford,mustang v6 convertible,excellent,6 cylinders,gas,124876.0,clean,automatic,,rwd,full-size,convertible,grey,fl
7303795598,missoula,33000,2016.0,ford,f-150 lariat,excellent,6 cylinders,gas,104500.0,clean,automatic,,4wd,full-size,truck,black,mt
7306736603,billings,21998,2017.0,toyota,prius,,,gas,40103.0,clean,automatic,JTDKARFU4H3047370,fwd,,hatchback,,mt
7315042741,eugene,25995,2004.0,ford,f-250 super duty xlt 4dr su,,,diesel,162980.0,clean,automatic,,4wd,,pickup,grey,or
7313795075,bend,37991,2019.0,ram,pickup 1500 classic,,,gas,25740.0,clean,automatic,1C6RR7LT4KS655675,4wd,,,,or
7316141768,south florida,1700,2002.0,ford,taurus ses,good,6 cylinders,gas,81000.0,clean,automatic,1FAFP55U72A263720,,full-size,sedan,red,fl
7303728750,tulsa,0,2020.0,chevrolet,tahoe,excellent,8 cylinders,gas,58977.0,clean,automatic,1GNSKBKC9LR120571,4wd,full-size,SUV,black,ok
7316238531,seattle-tacoma,7995,2007.0,honda,pilot,,6 cylinders,gas,119615.0,salvage,automatic,5FNYF28527B021814,,,SUV,silver,wa
7309496432,philadelphia,10995,2010.0,lexus,rx450h,like new,6 cylinders,hybrid,220100.0,clean,automatic,JTJBC1BA5A2012742,4wd,,SUV,grey,pa
7311323617,greenville / upstate,30900,2015.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,113000.0,clean,automatic,3GCUKREC2FG287865,4wd,full-size,truck,red,sc
7316859376,eugene,0,2004.0,ram,3500 quad cab slt pic,,,diesel,0.0,clean,automatic,3D7MU48C84G204645,4wd,,truck,,or
7303923054,bakersfield,42998,2016.0,gmc,yukon,excellent,,gas,,clean,automatic,,4wd,,SUV,,ca
7304229544,columbus,12971,2011.0,mercedes-benz,e-class,excellent,6 cylinders,diesel,87615.0,clean,automatic,,rwd,mid-size,sedan,black,oh
7311824023,pullman / moscow,11980,2013.0,subaru,outback,,4 cylinders,gas,171151.0,clean,automatic,4S4BRBKC0D3233040,4wd,,wagon,silver,id
7313846877,harrisonburg,14995,2008.0,chevrolet,silverado,,,gas,130000.0,clean,automatic,,,,,,va
7316377513,orlando,11488,2008.0,bmw,x5,,,gas,89082.0,clean,automatic,5UXFE83528L160570,,,SUV,green,fl
7313260956,plattsburgh-adirondacks,28039,2021.0,subaru,forester,new,,gas,4.0,clean,automatic,JF2SKADCXMH420807,,,SUV,green,ny
7315558650,inland empire,73500,2020.0,cadillac,escalade esv,,,gas,25004.0,clean,automatic,1GYS4JKJ1LR255436,4wd,,SUV,white,ca
7314013541,tampa bay area,30995,2016.0,,MASERATI GHIBLI,,,gas,32961.0,clean,automatic,ZAM57XSA0G1165188,rwd,,sedan,black,fl
7315285355,pittsburgh,6900,2012.0,chevrolet,sonic,,,other,30685.0,salvage,other,1G1JC5SH2C4179482,fwd,,sedan,,pa
7316018962,birmingham,2550,2004.0,cadillac,srx,,6 cylinders,gas,224105.0,clean,automatic,1GYEE637740189703,rwd,,SUV,white,al
7316382822,albuquerque,3950,2001.0,chevrolet,tahoe,good,8 cylinders,gas,246000.0,clean,automatic,,4wd,,SUV,,nm
7314460040,boston,8995,2014.0,volkswagen,passat wolfsburg,,,gas,110465.0,clean,automatic,,,,,,ma
7315543961,lansing,12500,2015.0,jeep,compass latitude,good,4 cylinders,gas,69186.0,clean,automatic,1C4NJDEB5FD366333,4wd,full-size,SUV,grey,mi
7315433133,gainesville,33590,2014.0,toyota,tundra crewmax sr5 pickup,good,,other,55251.0,clean,other,5TFEY5F15EX169621,,,pickup,red,fl
7311044570,humboldt county,10995,2016.0,jeep,patriot,excellent,4 cylinders,gas,98255.0,clean,manual,1C4NJPBA9GD526194,fwd,,SUV,silver,ca
7309999168,worcester / central MA,18590,2020.0,kia,soul s wagon 4d,good,,other,27505.0,clean,other,KNDJ23AUXL7005901,,,wagon,silver,ma
7302186606,kalamazoo,6900,2007.0,mercedes-benz,benz,,,gas,204114.0,clean,automatic,,,,,,mi
7313395091,"kansas city, MO",49995,2014.0,audi,rs 7,,8 cylinders,gas,61170.0,clean,automatic,WUAW2AFC4EN903602,,,sedan,,ks
7315126669,hawaii,28900,2014.0,toyota,tacoma 4wd double cab v6 at (natl),,6 cylinders,,85138.0,clean,automatic,3TMLU4EN2EM147986,4wd,,pickup,white,hi
7311427403,"st louis, MO",27990,2011.0,ford,f-750,good,6 cylinders,diesel,123622.0,clean,automatic,3FRXF7FL5BV557295,rwd,full-size,truck,white,il
7315909489,minneapolis / st paul,16990,2014.0,volkswagen,gti wolfsburg edition,good,,gas,64086.0,clean,other,WVWHD7AJ8EW001408,fwd,,sedan,black,mn
7308724795,south jersey,1,2019.0,toyota,camry,good,4 cylinders,gas,140000.0,clean,automatic,,fwd,mid-size,SUV,blue,nj
7310797397,asheville,21999,2016.0,chrysler,300,,,gas,35525.0,clean,automatic,2C3CCARG2GH213066,,,,,nc
7311142569,des moines,13995,2010.0,ram,dakota,good,8 cylinders,gas,139079.0,clean,automatic,1D7CW5GP9AS108222,4wd,full-size,truck,blue,ia
7314006350,long island,110000,2001.0,ferrari,360 spider,like new,8 cylinders,gas,18750.0,clean,automatic,,rwd,full-size,convertible,silver,ny
7309651444,roseburg,3895,2011.0,ford,focus se,like new,4 cylinders,gas,106000.0,rebuilt,manual,,fwd,compact,sedan,grey,or
7311856627,philadelphia,14900,2013.0,toyota,rav4,,4 cylinders,gas,122319.0,clean,automatic,2T3RFREV0DW102110,,,SUV,brown,pa
7309461831,eugene,0,2019.0,gmc,sierra 2500 lifted duramax,,8 cylinders,diesel,64951.0,clean,automatic,1GT12REY3KF250964,4wd,,truck,,or
7313248584,mason city,25990,2019.0,ram,1500 classic regular cab,good,8 cylinders,gas,12302.0,clean,other,3C6JR6DT3KG560649,,,pickup,white,ia
7309646357,merced,1500,1979.0,ford,ranchero,,,gas,50000.0,clean,automatic,,,,,,ca
7313520977,detroit metro,12500,2018.0,chevrolet,equinox,excellent,4 cylinders,gas,18000.0,rebuilt,automatic,2GNAXJEV2J6350966,fwd,mid-size,SUV,black,mi
7316502620,kennewick-pasco-richland,0,2018.0,ford,f150 lariat 4x4 1/2 ton gas,,,gas,15354.0,clean,automatic,1FTFW1EG1JFC19987,4wd,,truck,brown,wa
7311027517,nashville,23590,2016.0,buick,envision premium i sport,good,,gas,32320.0,clean,other,LRBFXESX1GD166154,,,SUV,black,tn
7306153992,chico,21590,2016.0,acura,rdx sport utility 4d,good,,other,37793.0,clean,automatic,5J8TB3H3XGL016949,fwd,,SUV,,ca
7311998402,hickory / lenoir,2250,1997.0,dodge,grand caravan,good,6 cylinders,gas,144000.0,clean,automatic,,,full-size,mini-van,custom,nc
7315243142,austin,0,2020.0,ford,escape sel automatic,,,gas,0.0,clean,automatic,1FMCU0H63LUB66502,fwd,,SUV,silver,tx
7315762549,new york city,2800,2005.0,mini,cooper s,excellent,4 cylinders,gas,172000.0,clean,manual,WMWRE33415TD95501,fwd,,,grey,ny
7308469927,ft myers / SW florida,8990,2013.0,ford,escape,excellent,4 cylinders,gas,101981.0,clean,automatic,1FMCU0F73DUC41874,fwd,mid-size,SUV,black,fl
7304533050,tulsa,21988,2013.0,chevrolet,silverado 3500 diesel,good,8 cylinders,diesel,164281.0,clean,automatic,,rwd,,truck,white,ok
7311458363,memphis,35990,2014.0,ford,super duty f-450 drw,good,10 cylinders,gas,42213.0,clean,automatic,1FDUF4HY0EEB43392,4wd,full-size,truck,white,tn
7314948974,san diego,12998,2015.0,chrysler,200 series limited,,4 cylinders,gas,67112.0,clean,automatic,1C3CCCAB1FN709008,fwd,,sedan,blue,ca
7308952348,stockton,12981,2009.0,cadillac,cts,,6 cylinders,gas,65453.0,clean,automatic,1G6DU57V390142668,rwd,,sedan,silver,ca
7306400474,stockton,32987,2018.0,toyota,tacoma sr5,good,,other,3456.0,clean,automatic,3TMAZ5CN6JM060555,rwd,,pickup,white,ca
7314734115,tulsa,36590,2020.0,gmc,sierra 1500 double cab,good,6 cylinders,gas,3592.0,clean,other,1GTR9AEH3LZ235526,4wd,,pickup,white,ok
7316761484,portland,163,2016.0,ford,taurus sel,,6 cylinders,gas,95526.0,clean,automatic,1FAHP2E82GG136517,fwd,,sedan,,or
7303779437,el paso,12995,2011.0,bmw,"x5, xdrive 35i",good,6 cylinders,gas,116000.0,clean,automatic,,4wd,mid-size,SUV,black,tx
7313898687,savannah / hinesville,15990,2015.0,chevrolet,camaro,,6 cylinders,gas,53000.0,clean,automatic,2G1FB1E38F9300602,rwd,,other,black,ga
7307707649,des moines,2395,1997.0,mercury,cougar xr7,good,6 cylinders,gas,149000.0,clean,automatic,,rwd,full-size,coupe,red,ia
7307387033,maine,25000,2007.0,chevrolet,silverado duramax,,8 cylinders,gas,94000.0,clean,automatic,,4wd,,,,me
7311893049,oklahoma city,25921,2015.0,ford,f-150 xl,excellent,,gas,135801.0,clean,automatic,,4wd,,,,ok
7314159229,chicago,4500,2008.0,toyota,camry,good,6 cylinders,gas,120.0,clean,automatic,,fwd,full-size,sedan,silver,il
7306940162,appleton-oshkosh-FDL,7995,2011.0,ford,taurus,excellent,6 cylinders,gas,97095.0,clean,automatic,,fwd,full-size,sedan,black,wi
7313348314,detroit metro,6995,2010.0,chevrolet,equinox,,,gas,134000.0,clean,automatic,2CNALDEW6A6203396,fwd,,SUV,white,mi
7316017765,peoria,40000,2016.0,ford,mustang,like new,8 cylinders,gas,13655.0,clean,manual,,rwd,,coupe,red,il
7314840947,reno / tahoe,0,2013.0,toyota,highlander,excellent,6 cylinders,gas,127396.0,clean,automatic,5TDDK3EHXDS177086,4wd,full-size,SUV,black,ca
7315470007,huntington-ashland,12900,2014.0,hyundai,santa fe limited,like new,6 cylinders,gas,111800.0,clean,automatic,,4wd,mid-size,SUV,grey,ky
7315318918,new river valley,0,2015.0,bmw,5 series,,6 cylinders,gas,89950.0,clean,automatic,,rwd,mid-size,sedan,white,va
7311631930,killeen / temple / ft hood,22730,2003.0,harley-davidson,davidson,excellent,8 cylinders,gas,91833.0,clean,automatic,1FTRW07373KC12862,rwd,full-size,,black,tx
7311049973,fort smith,4000,2004.0,ford,mustang,,,gas,147000.0,clean,manual,,,,,,ar
7312736488,morgantown,29990,2014.0,chevrolet,silverado 1500 double,good,8 cylinders,gas,26129.0,clean,other,1GCVKREC7EZ196951,4wd,,pickup,brown,wv
7317088771,seattle-tacoma,9995,1998.0,ford,e-series van ** high roof** wheelchair,,8 cylinders,gas,147064.0,clean,automatic,1FDRE1466WHB51749,rwd,,sedan,white,wa
7308206981,memphis,18990,2015.0,hyundai,santa fe sport 2.0t,good,,gas,19479.0,clean,automatic,5XYZU3LA3FG303813,,,other,white,tn
7310263458,corpus christi,38919,2018.0,ford,expedition,,6 cylinders,gas,28306.0,clean,automatic,1FMJU1HT1JEA19363,rwd,full-size,SUV,black,tx
7313896845,toledo,5500,2013.0,jeep,patriot awd,good,4 cylinders,gas,158000.0,clean,automatic,,4wd,full-size,SUV,red,oh
7316407091,medford-ashland,25734,2013.0,chevrolet,tahoe,,,,98300.0,,,293827,,,,,or
7316856290,phoenix,9995,2004.0,honda,element,excellent,4 cylinders,gas,134467.0,clean,automatic,,fwd,mid-size,,,az
7316435638,new hampshire,1500,2010.0,honda,crv ex awd,excellent,4 cylinders,gas,115000.0,clean,automatic,,4wd,full-size,sedan,blue,nh
7313027811,boise,195,2013.0,subaru,impreza wagon,excellent,4 cylinders,gas,106441.0,clean,automatic,,fwd,full-size,wagon,blue,id
7315360579,cleveland,25590,2018.0,chrysler,pacifica touring plus,good,6 cylinders,gas,8666.0,clean,other,2C4RC1FG0JR108229,fwd,,van,,oh
7315911023,boston,3500,1979.0,,MG Midget,fair,4 cylinders,gas,87000.0,clean,manual,,rwd,,convertible,green,ma
7315548511,sacramento,7997,2006.0,hyundai,sonata,,,gas,71598.0,clean,automatic,5NPEU46F16H100245,,full-size,sedan,white,ca
7316921741,western IL,2500,2002.0,dodge,dakota,good,6 cylinders,gas,240000.0,clean,automatic,,fwd,mid-size,pickup,grey,il
7314843405,southwest VA,27990,2014.0,gmc,sierra 1500 crew 4x4,excellent,8 cylinders,gas,145257.0,clean,automatic,,4wd,full-size,truck,grey,va
7315570958,bend,9995,2011.0,chevrolet,equinox,,,gas,117985.0,clean,automatic,2CNFLEEC0B6230760,4wd,,SUV,,or
7312487788,omaha / council bluffs,21225,2015.0,chevrolet,silverado 1500 ls,excellent,6 cylinders,gas,93500.0,clean,automatic,,rwd,full-size,truck,black,ia
7314566387,gainesville,25590,2015.0,gmc,sierra 1500 regular cab,good,6 cylinders,other,35290.0,clean,other,1GTN1TEH9FZ243281,,,pickup,white,fl
7303498172,columbus,20900,2005.0,chevrolet,2500,excellent,8 cylinders,diesel,155000.0,clean,automatic,,4wd,,,white,oh
7315765760,lima / findlay,25990,2014.0,gmc,sierra 1500 regular cab,good,6 cylinders,gas,15575.0,clean,other,1GTN1TEH5EZ273019,,,pickup,brown,oh
7314858032,tulsa,3500,2005.0,pontiac,g6 gt,excellent,6 cylinders,gas,259002.0,clean,automatic,,fwd,full-size,sedan,white,ok
7302424892,wenatchee,38999,2019.0,ford,f150 xlt 4x4 half ton gas,,,gas,32494.0,clean,automatic,1FTEW1E58KKD77262,4wd,,truck,red,wa
7314300916,albany,4500,2009.0,hyundai,accent gls,excellent,4 cylinders,gas,89000.0,clean,automatic,,fwd,full-size,sedan,blue,ny
7315421403,san diego,5000,1993.0,nissan,pathfinder xe 4dr xe,,6 cylinders,gas,153275.0,clean,manual,JN8HD17Y7PW302499,4wd,,SUV,black,ca
7311460875,nashville,7495,2015.0,kia,soul,,4 cylinders,gas,154215.0,clean,automatic,KNDJN2A21F7752159,fwd,,sedan,silver,tn
7314784380,san diego,33990,2018.0,jaguar,f-pace 20d premium sport,good,,other,37647.0,clean,automatic,SADCJ2FN8JA275009,,,other,black,ca
7314532071,inland empire,53988,2018.0,,MASERATI QUATTROPORTE,,,gas,55575.0,clean,automatic,ZAM56YPA6J1281407,rwd,,sedan,black,ca
7306482454,hartford,9995,2013.0,volkswagen,passat,,,gas,97011.0,clean,automatic,WVWBP7AN9DE520021,,compact,sedan,blue,ct
7316510078,portland,10900,1997.0,toyota,4runner limited 4dr limited,,6 cylinders,gas,249000.0,clean,automatic,JT3HN87R6V0128570,4wd,,SUV,silver,or
7313751279,winston-salem,36990,2015.0,chevrolet,tahoe lt sport utility,good,8 cylinders,other,51677.0,clean,other,1GNSCBKC8FR712092,,,other,black,nc
7314814450,jackson,19653,2017.0,nissan,rogue,excellent,4 cylinders,gas,39118.0,clean,automatic,,4wd,,SUV,grey,tn
7304684890,delaware,5951,2010.0,toyota,prius,,,hybrid,122171.0,clean,automatic,JTDKN3DU4A0144208,,,hatchback,,de
7313713834,fresno / madera,34000,2018.0,infiniti,q60,,,gas,79000.0,salvage,automatic,,,,,,ca
7302688694,akron / canton,13990,2010.0,volvo,xc60 3.2 sport utility 4d,good,,gas,87506.0,clean,other,YV4982DLXA2122934,,,SUV,silver,oh
7316289267,monterey bay,0,2011.0,nissan,murano sv sport utility,excellent,6 cylinders,gas,86086.0,clean,automatic,,fwd,full-size,SUV,white,ca
7316124048,worcester / central MA,10900,2007.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,196639.0,clean,automatic,2GCEK19J571654931,4wd,full-size,,black,ma
7316539570,boise,33911,2020.0,toyota,sienna le,good,,gas,2889.0,clean,automatic,5TDJZ3DC5LS247872,,,van,,id
7302205736,amarillo,29999,2016.0,ford,f150,,,gas,78379.0,clean,automatic,,,,,,tx
7302055628,sierra vista,38990,2020.0,acura,rdx advance pkg sport,good,,gas,14028.0,clean,other,5J8TC1H76LL009494,fwd,,SUV,white,az
7312615462,nashville,9800,2008.0,chevrolet,5500,,,diesel,312000.0,clean,automatic,,,,,,tn
7309214080,greensboro,38900,2017.0,toyota,4runner,excellent,6 cylinders,gas,73000.0,clean,automatic,JTEBU5JR4H5429529,4wd,full-size,SUV,grey,nc
7313075452,santa maria,5500,2003.0,chevrolet,suburban,good,8 cylinders,gas,120000.0,clean,automatic,,rwd,full-size,SUV,grey,ca
7313679629,albuquerque,50995,2016.0,ford,f-350 super duty crew cab xlt 6.7 liter,,8 cylinders,other,79630.0,clean,automatic,1FT8W3BT6GEB51612,4wd,,pickup,black,nm
7314445597,fort collins / north CO,15988,2013.0,toyota,avalon,,,gas,58244.0,clean,,4T1BK1EB9DU027775,,,other,,co
7310983926,san antonio,56981,2020.0,ford,f-150,,,gas,13078.0,clean,automatic,1FTEW1E56LFA30054,4wd,,pickup,white,tx
7315649173,sacramento,4500,2005.0,honda,civic ex,like new,4 cylinders,gas,151000.0,clean,automatic,,fwd,mid-size,sedan,silver,ca
7308033483,san luis obispo,39998,2018.0,volvo,certified,excellent,,gas,23707.0,clean,automatic,YV4102NK9J1029290,4wd,,sedan,,ca
7307544228,brainerd,0,2016.0,ford,f450 4x4,,,diesel,0.0,clean,other,,,,other,white,mn
7306161982,fort smith,0,2019.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,29744.0,clean,automatic,3GCPYFED3KG122971,4wd,mid-size,truck,white,ar
7311484336,meadville,8395,2012.0,jeep,compass,good,4 cylinders,gas,128390.0,clean,automatic,1C4NJDEB4CD572738,4wd,full-size,SUV,black,pa
7313766899,tucson,0,2012.0,honda,civic sdn,,,gas,500.0,clean,automatic,,fwd,,,,az
7314552441,orange county,5200,2007.0,toyota,sienna le,,,gas,184740.0,clean,automatic,,,,,,ca
7309897175,jonesboro,31990,2018.0,audi,q5 premium sport utility 4d,good,,gas,19179.0,clean,other,WA1ANAFY7J2102310,,,other,,ar
7308323679,saginaw-midland-baycity,25990,2017.0,toyota,tacoma access cab sr,good,,gas,22820.0,clean,other,5TFRX5GN9HX090138,,,pickup,,mi
7316376924,st cloud,10695,1979.0,ford,ranchero gt brougham,excellent,8 cylinders,gas,107700.0,clean,automatic,,rwd,full-size,truck,black,mn
7316849541,spokane / coeur d'alene,26990,2020.0,hyundai,santa fe,,4 cylinders,gas,13863.0,clean,automatic,,4wd,mid-size,SUV,black,id
7307210005,norfolk / hampton roads,0,2014.0,chevrolet,silverado 1500,,6 cylinders,gas,19394.0,clean,automatic,3GCUKREH2EG485212,4wd,,truck,,va
7304152066,visalia-tulare,22990,2017.0,dodge,challenger sxt coupe 2d,good,6 cylinders,gas,37557.0,clean,other,2C3CDZAGXHH594223,rwd,,coupe,,ca
7316795428,los angeles,7995,2005.0,acura,tsx,,,gas,101641.0,clean,automatic,JH4CL96835C003713,fwd,full-size,sedan,white,ca
7309353374,salem,6995,2008.0,mazda,mazda3 s grand touring,,4 cylinders,gas,153577.0,clean,automatic,JM1BK323281816497,fwd,,sedan,black,or
7309892290,southern illinois,283,2013.0,nissan,pathfinder,,6 cylinders,gas,100867.0,clean,automatic,5N1AR2MNXDC628627,fwd,full-size,SUV,grey,il
7316419653,fresno / madera,29990,2020.0,chevrolet,express cargo,excellent,,gas,31657.0,clean,automatic,1GCWGBFGXL1123597,rwd,,,white,ca
7305785893,springfield,22795,2014.0,ford,mustang gt premium,,,gas,72768.0,clean,manual,,,,,,il
7314510423,new haven,14995,2017.0,honda,accord,,,gas,76211.0,clean,automatic,1HGCR2F1XHA204777,fwd,,sedan,black,ct
